tweets,id,date,likes,retweets,clean_tweet,sentiment_negative,sentiment_positive,sentiment_neutral,subjectivity 
"All because of John Dramani Mahama #GovernmentOfficial1 #SayNoToConMahama Airbus Defence and Space to cut more than 2,300 jobs",1230839618511294464,2020-02-21 13:00:07+00:00,1.0,0.0,john dramani mahama governmentofficial1 saynotoconmahama airbus defence space cut jobs,0.183,0.122,0.696,0.0
"President Nana Akufo-Addo has taken a swipe at former President John Dramani Mahama, describing him as someone who wants to return to power to reverse the country’s development. http://bit.ly/3bYROtW",1230834807598276608,2020-02-21 12:41:00+00:00,1.0,2.0,president nana akufoaddo taken swipe former president john dramani mahama describing someone wants return power reverse development URL,0.0,0.1,1.0,0.05
CURRICULUM VITAE (CV) OF JOHN DRAMANI MAHAMA A.K.A GOVERNMENT OFFICIAL 1 (G. O 1) PART 1 http://breakingnewsgh.com/curriculum-vitae-cv-of-john-dramani-mahama-a-k-a-government-official-1-g-o-1-part-1/,1230828225783386113,2020-02-21 12:14:51+00:00,0.0,0.0,curriculum vitae cv john dramani mahama a.k.a government official g part URL,0.0,0.0,1.0,0.0
Vote John Dramani Mahama. ,1230773743804248071,2020-02-21 08:38:21+00:00,0.0,0.0,vote john dramani mahama,0.0,0.0,1.0,0.0
"In 2015 and 2016 you this hypocrite @Sammens sat on vasat one to rubbish john dramani mahama Asphalt Road that you will wake up the next morning you will see in front of ur house road turn to black is this a good road"" this are your words. Hypocrite Man",1230773662766133248,2020-02-21 08:38:02+00:00,0.0,0.0,hypocrite USER_MENTION sat vasat one rubbish john dramani mahama asphalt road wake next morning see front ur house road turn black good road words hypocrite man,0.0,0.2817777777777778,0.896,0.3444444444444445
Were the npp (the who never done wrong) present at the investiture of fmr president John Dramani Mahama on the 7th January 2013 Can somebody ask them for me pls ,1230753582091079680,2020-02-21 07:18:14+00:00,1.0,0.0,npp never done wrong present investiture fmr president john dramani mahama january somebody ask pls,0.25,0.229,0.771,0.45
"Ghana will retrogress if Mahama is re-elected – Akufo-Addo: President Nana Akufo-Addo has taken a swipe at former President John Dramani Mahama, describing him as someone who wants to return to power to reverse the… https://www.instagram.com/p/B80eh7_HJn8/?igshid=di9tgce2m6t6",1230750845366497280,2020-02-21 07:07:22+00:00,0.0,0.0,ghana retrogress mahama reelected akufoaddo president nana akufoaddo taken swipe former president john dramani mahama describing someone wants return power reverse URL,0.0,0.1,1.0,0.05
Mr John Dramani Mahama who was speaking at Sefwi-Debeiso on day two of his Western North tour accused the government of selling fertilizers that were supposed to be freely supplied to the farmers. ,1230738452406124544,2020-02-21 06:18:07+00:00,15.0,1.0,mr john dramani mahama speaking sefwidebeiso day two western north tour accused government selling fertilizers supposed freely supplied farmers,0.1,0.331,0.769,0.4
"John Dramani Mahama, former President and the leader of the opposition National Democratic Congress (NDC), has already started promising... https://is.gd/qatX1y",1230721073097740288,2020-02-21 05:09:04+00:00,0.0,0.0,john dramani mahama former president leader opposition national democratic congress ndc already started promising URL,0.0,0.262,0.838,0.25
John Dramani Mahama is far better than the the self praising Nana Addo. Ghana is bleeding #GalamSONA,1230593479832723464,2020-02-20 20:42:03+00:00,2.0,1.0,john dramani mahama far better self praising nana addo ghana bleeding galamsona,0.0,0.69,0.61,0.75
"- You mocked the health of the late Professor Mills. - You vilified him in Parliament, each time he came to deliver an address on the state of the nation - You boycotted the investiture of John Dramani Mahama - You boycotted 2013 SONA and called Mahama despicable name.",1230556787574595587,2020-02-20 18:16:15+00:00,0.0,0.0,mocked health late professor mills vilified parliament time came deliver address state nation boycotted investiture john dramani mahama boycotted sona called mahama despicable name,0.5680000000000001,0.0,0.732,0.6
How about 1. Motorway interchange 2. Pokuase interchange 3. Obetsebi interchange??? Are they also part of Sinohydro deal? Even in opposition @JDMahama is still developing a developing Ghana.. God bless the womb that gave birth to H.E John Dramani Mahama. #Go4JM #GalamSONA,1230500727304466433,2020-02-20 14:33:29+00:00,7.0,3.0,motorway interchange pokuase interchange obetsebi interchange also part sinohydro deal even opposition USER_MENTION still developing developing ghana god bless womb gave birth h.e john dramani mahama go4jm galamsona,0.0,0.159,0.841,0.0
"Former President and leader of the opposition National Democratic Congress (NDC), Mr John Dramani Mahama has stated that the next NDC government will introduce policies that will improve on the Cocoa production. #GHnewsagency",1230497897751465984,2020-02-20 14:22:15+00:00,8.0,0.0,former president leader opposition national democratic congress ndc mr john dramani mahama stated next ndc government introduce policies improve cocoa production ghnewsagency,0.0,0.121,0.879,0.0
I am not a member of any political party and I am not hear to defend Akufo-Addo. you can’t just create perception. If he is corrupt link him to that corruption and let us take him on . We do know John Dramani Mahama name has been pop up in an international corruption probe,1230493220452302848,2020-02-20 14:03:39+00:00,0.0,0.0,member political party hear defend akufoaddo create perception corrupt link corruption let us take know john dramani mahama name pop international corruption probe,0.16666666666666666,0.186,0.814,0.3666666666666667
"NPP MP's boycotted the inauguration of President John Dramani Mahama on January 7, 2013 what about that?",1230478217762549760,2020-02-20 13:04:02+00:00,0.0,0.0,npp mps boycotted inauguration president john dramani mahama january,0.252,0.0,0.748,0.0
Lies. H.E John Dramani Mahama solved the dumosr problem before leaving office in December 2016. #GalamSONA,1230462334382092288,2020-02-20 12:00:56+00:00,17.0,2.0,lies h.e john dramani mahama solved dumosr problem leaving office december galamsona,0.331,0.127,0.542,0.0
"This old man should stop bragging, @NanaAkuffoAddo please can't you keep quiet for a minute and stop those unnecessary promises. Better consult @JohnDramaniMahama for his natural wisdom on how to successful govern a country and stop using your book long tricks. AkuffoAddo Npp",1230460936806391810,2020-02-20 11:55:22+00:00,0.0,0.0,old man stop bragging USER_MENTION please cant keep quiet minute stop unnecessary promises better consult USER_MENTION natural wisdom successful govern country stop using book long tricks akuffoaddo npp,0.186,0.5438571428571428,0.413,0.5261904761904762
So Former President John Dramani Mahama didnt attend #SONA while the wives of late President Mill and Vice Amisah Arthur were present.,1230448655666208768,2020-02-20 11:06:34+00:00,1.0,0.0,former president john dramani mahama didnt attend sona wives late president mill vice amisah arthur present,0.09999999999999999,0.0,1.0,0.19999999999999998
The Immediate past President iz missing out of Parliament. Hiz excellency the forma President #JohnDramaniMahama,1230445464283238401,2020-02-20 10:53:53+00:00,0.0,0.0,immediate past president iz missing parliament hiz excellency forma president johndramanimahama,0.375,0.238,0.612,0.15
"BREAKING NEWS : NDC presidential candidate, John Dramani Mahama has instructed NDC minority in parliament to leave their jobs in parliament just because he (John Mahama ) doesn’t want a new voters register.",1230443403743244288,2020-02-20 10:45:42+00:00,42.0,8.0,breaking news ndc presidential candidate john dramani mahama instructed ndc minority parliament leave jobs parliament john mahama want new voters register,0.056,0.19636363636363635,0.884,0.45454545454545453
John Dramani Mahama can't take moral lessons from a brothel #GalamSONA,1230416869913452544,2020-02-20 09:00:16+00:00,0.0,1.0,john dramani mahama cant take moral lessons brothel galamsona,0.0,0.0,1.0,0.25
"https://www.facebook.com/1507330272890877/posts/2392315321059030/ Listen to the verdict from the man on the street. The taxi driver who was promised heaven by Akuffo Addo in 2016. We shall change this bad change. We want our John Mahama back. December 07, 2020, we're all voting for John Dramani Mahama. #GalamSONA",1230401020385275905,2020-02-20 07:57:17+00:00,0.0,0.0,URL listen verdict man street taxi driver promised heaven akuffo addo shall change bad change want john mahama back december voting john dramani mahama galamsona,0.4589999999999999,0.27,0.621,0.3333333333333333
"John Mahama bemoans state of Benchema- Oseikojokrom road —- The flagbearer of the National Democratic Congress (NDC), John Dramani Mahama, has bemoaned the state of the Benchema- Oseikojokrom road in the Western North Region. #speakout",1230262002087550976,2020-02-19 22:44:53+00:00,54.0,14.0,john mahama bemoans state benchema oseikojokrom road flagbearer national democratic congress ndc john dramani mahama bemoaned state benchema oseikojokrom road western north region speakout,0.0,0.0,1.0,0.0
I assure John Dramani Mahama there will be no chaos come December 7th says Nana Addo,1230251008208576512,2020-02-19 22:01:11+00:00,0.0,0.0,assure john dramani mahama chaos come december says nana addo,0.262,0.17,0.567,0.0
"HIS EXCELLENCY JOHN DRAMANI MAHAMA, LIKE STARS ON EARTH* John Dramani Mahama is a humble honest man who is known by all and sundry across the length and breadth of the country Ghana and beyond. He carved an enviable niche...",1230135101629005827,2020-02-19 14:20:37+00:00,1.0,0.0,excellency john dramani mahama like stars john dramani mahama humble honest man known sundry across length breadth country ghana beyond carved enviable niche,0.0,0.517,0.683,0.65
"HIS EXCELLENCY JOHN DRAMANI MAHAMA, LIKE STARS ON EARTH John Dramani Mahama is a humble honest man who is known by all and sundry across the length and breadth of the country Ghana and beyond. He carved an enviable niche for himself and gained lots of admirable...",1230128760822943744,2020-02-19 13:55:25+00:00,0.0,0.0,excellency john dramani mahama like stars earth john dramani mahama humble honest man known sundry across length breadth country ghana beyond carved enviable niche gained lots admirable,0.0,0.613,0.587,0.65
Former Minister of Communications Dr. Edward Omane Boamah says Ex-President John Dramani Mahama invested heavily in pharmaceutical... https://is.gd/Gz4JAe,1230087909048369153,2020-02-19 11:13:06+00:00,0.0,0.0,former minister communications dr edward omane boamah says expresident john dramani mahama invested heavily pharmaceutical URL,0.1,0.0,1.0,0.25
"When it comes to unleashing violence, nobody can beat ndc” - John Dramani Mahama “If EC compiles new voters register, there will be war in Ghana” - A former Assemblyman A for MP A former Deputy Minister A former Minister A former Vice President A former President ",1230059398074183680,2020-02-19 09:19:48+00:00,2.0,0.0,comes unleashing violence nobody beat john dramani mahama ec compiles new voters register war former assemblyman mp former deputy minister former minister former vice president former president,0.242,0.022727272727272724,0.758,0.07575757575757576
"Member of Parliament (MP) for Assin Central, Kennedy Agyapong has described comments from former President John Dramani Mahama regarding... https://is.gd/uYxrLJ",1230043358988423168,2020-02-19 08:16:04+00:00,0.0,0.0,member parliament mp assin central kennedy agyapong described comments former president john dramani mahama regarding URL,0.0,0.0,1.0,0.125
"Let's change this NPP government. Vote for John Dramani Mahama #December, 2020",1230010392417591296,2020-02-19 06:05:04+00:00,0.0,0.0,lets change npp government vote john dramani mahama december,0.0,0.0,1.0,0.0
"Mr. John Dramani Mahama never raised a single finger or even a single stone in the official corruption fight, he simply led the charge... https://is.gd/QHmAjs",1229979446326644736,2020-02-19 04:02:06+00:00,0.0,0.0,mr john dramani mahama never raised single finger even single stone official corruption fight simply led charge URL,0.18061904761904762,0.0,0.867,0.2619047619047619
John Dramani Mahama.....,1229916460010672133,2020-02-18 23:51:49+00:00,0.0,0.0,john dramani mahama,0.0,0.0,1.0,0.0
On-Tuesday-the-flagbearer-of-the-National-Democratic-Congress-NDC-Mr-John-Dramani-Mahama-begun-a-three-day-working-visit-to-the-Western-N... ,1229907466210512896,2020-02-18 23:16:05+00:00,0.0,0.0,ontuesdaytheflagbearerofthenationaldemocraticcongressndcmrjohndramanimahamabegunathreedayworkingvisittothewesternn,0.0,0.0,1.0,0.0
The-Omanhene-of-Awaso-Asempaneye-Nana-Oko-Twansuo-III-has-commended-former-President-John-Dramani-Mahama-and-the-National-Democratic-Cong... https://is.gd/yUAWyR,1229900671370981376,2020-02-18 22:49:05+00:00,0.0,0.0,theomanheneofawasoasempaneyenanaokotwansuoiihascommendedformerpresidentjohndramanimahamaandthenationaldemocraticcong URL,0.0,0.0,1.0,0.0
"The Omanhene of Awaso Asempaneye, Nana Oko Twansuo III, has commended former President John Dramani Mahama and the National Democratic... https://is.gd/gZUexj",1229891870588719104,2020-02-18 22:14:06+00:00,0.0,0.0,omanhene awaso asempaneye nana oko twansuo ii commended former president john dramani mahama national democratic URL,0.0,0.162,0.838,0.0
"From NDC presidential aspirant John Dramani Mahama through their hierarchy in downwards spiral to Sammy Gyamfi and Anita de Souso,... https://is.gd/VKEuOT",1229884571199533056,2020-02-18 21:45:06+00:00,0.0,0.0,ndc presidential aspirant john dramani mahama hierarchy downwards spiral sammy gyamfi anita de souso URL,0.0,0.0,1.0,0.0
"The Omanhene of Awaso Asempaneye, Nana Oko Twansuo III, has commended former President John Dramani Mahama and the National Democratic... https://is.gd/dmazHq",1229874507378151424,2020-02-18 21:05:07+00:00,0.0,0.0,omanhene awaso asempaneye nana oko twansuo ii commended former president john dramani mahama national democratic URL,0.0,0.162,0.838,0.0
"The Omanhene of Awaso Asempaneye, Nana Oko Twansuo III, has commended former President John Dramani Mahama and the National Democratic... https://is.gd/p7rbaK",1229867195359846400,2020-02-18 20:36:03+00:00,0.0,0.0,omanhene awaso asempaneye nana oko twansuo ii commended former president john dramani mahama national democratic URL,0.0,0.162,0.838,0.0
"Show me one of your favorite pictures of him; John Dramani Mahama [@JDMahama], the next President of Ghana. #SpeakOut",1229863022237224966,2020-02-18 20:19:28+00:00,57.0,14.0,show one favorite pictures john dramani mahama next president ghana speakout,0.0,0.481,0.769,0.5
#SpeakOut : Ghana's Incoming President HE John Dramani Mahama is listening.... ,1229851382582333441,2020-02-18 19:33:13+00:00,23.0,5.0,speakout ghanas incoming president john dramani mahama listening,0.0,0.0,1.0,0.0
"The Omanhene of Awaso Asempaneye, Nana Oko Twansuo III, has commended former President John Dramani Mahama and the National Democratic... https://is.gd/okMVAD",1229851097667235842,2020-02-18 19:32:05+00:00,0.0,0.0,omanhene awaso asempaneye nana oko twansuo ii commended former president john dramani mahama national democratic URL,0.0,0.162,0.838,0.0
"According to President Akufo-Addo, at the time, the President of the Republic, His Excellency John Dramani Mahama, met the agitation of over the register with the following words:",1229850783862153216,2020-02-18 19:30:51+00:00,0.0,0.0,according president akufoaddo time president republic excellency john dramani mahama met agitation register following words,0.108,0.189,0.703,0.1
#SpeakOut : Ghana's Incoming President HE John Dramani Mahama is listening.... @joyce_bawah @StanDogbe @eomaneboamah @AgboDyer,1229849920791773185,2020-02-18 19:27:25+00:00,0.0,0.0,speakout ghanas incoming president john dramani mahama listening USER_MENTION USER_MENTION USER_MENTION USER_MENTION,0.0,0.0,1.0,0.0
"The Omanhene of Awaso Asempaneye, Nana Oko Twansuo III, has commended former President John Dramani Mahama and the National Democratic Congress (NDC) for the massive development projects across the country... http://dlvr.it/RQHKT1",1229835287729229825,2020-02-18 18:29:16+00:00,0.0,0.0,omanhene awaso asempaneye nana oko twansuo ii commended former president john dramani mahama national democratic congress ndc massive development projects across country URL,0.0,0.116,0.884,0.5
"Asempaneye chief prays for an NDC win The Omanhene of Awaso Asempaneye, Nana Oko Twansuo III, has commended former President John Dramani Mahama and the National Democratic Congress for the massive development projects across the country HERE IS THE VIDEO ",1229821611433512962,2020-02-18 17:34:55+00:00,3.0,0.0,asempaneye chief prays ndc win omanhene awaso asempaneye nana oko twansuo ii commended former president john dramani mahama national democratic congress massive development projects across country video,0.0,0.5416666666666667,0.725,0.4666666666666666
"@owusukw1 Asempaneye chief prays for an NDC win — The Omanhene of Awaso Asempaneye, Nana Oko Twansuo III, has commended former President John Dramani Mahama and the National Democratic Congress (NDC) for the massive development projects across the country. ",1229820115249778691,2020-02-18 17:28:59+00:00,1.0,0.0,USER_MENTION asempaneye chief prays ndc win omanhene awaso asempaneye nana oko twansuo ii commended former president john dramani mahama national democratic congress ndc massive development projects across country,0.0,0.5336666666666667,0.733,0.4666666666666666
"Asempaneye chief prays for an NDC win —- The Omanhene of Awaso Asempaneye, Nana Oko Twansuo III, has commended former President John Dramani Mahama and the National Democratic Congress (NDC) for the massive development projects across the country. #SpeakOut @BigDaddyCee7",1229810648709844995,2020-02-18 16:51:22+00:00,6.0,2.0,asempaneye chief prays ndc win omanhene awaso asempaneye nana oko twansuo ii commended former president john dramani mahama national democratic congress ndc massive development projects across country speakout USER_MENTION,0.0,0.5256666666666667,0.741,0.4666666666666666
"Asempaneye chief prays for an NDC win —- The Omanhene of Awaso Asempaneye, Nana Oko Twansuo III, has commended former President John Dramani Mahama and the National Democratic Congress (NDC) for the massive development projects across the country. #SpeakOut",1229809830539538434,2020-02-18 16:48:07+00:00,61.0,20.0,asempaneye chief prays ndc win omanhene awaso asempaneye nana oko twansuo ii commended former president john dramani mahama national democratic congress ndc massive development projects across country speakout,0.0,0.5336666666666667,0.733,0.4666666666666666
John Dramani Mahama at Awaso Asempaneye #SpeakaOut earlier today,1229797785370841088,2020-02-18 16:00:15+00:00,27.0,2.0,john dramani mahama awaso asempaneye speakaout earlier today,0.0,0.0,1.0,0.5
"A former Member of Parliament for Madina, Amadu Sorogo, has said the record of former President John Dramani Mahama will win him and the... https://is.gd/2sLZKx",1229792201871253506,2020-02-18 15:38:04+00:00,0.0,0.0,former member parliament madina amadu sorogo said record former president john dramani mahama win URL,0.0,0.4796666666666667,0.787,0.13333333333333333
Cant wait to her the citizens sentiments from His Excellency John Dramani Mahama's #speakout tour!,1229730363783745537,2020-02-18 11:32:20+00:00,0.0,0.0,cant wait citizens sentiments excellency john dramani mahamas speakout tour,0.0,0.28,0.72,0.0
"The flagbearer of the opposition National Democratic Congress (NDC), John Dramani Mahama, will on Tuesday February 18 begin a... https://is.gd/0BFuwP",1229528226638123008,2020-02-17 22:09:07+00:00,0.0,0.0,flagbearer opposition national democratic congress ndc john dramani mahama tuesday february begin URL,0.0,0.0,1.0,0.0
"The National Youth Organizer of the ruling New Patriotic Party, Henry Nana Boakye, has called out former President John Dramani Mahama... ",1229522428864282626,2020-02-17 21:46:05+00:00,0.0,0.0,national youth organizer ruling new patriotic party henry nana boakye called former president john dramani mahama,0.0,0.22118181818181817,0.847,0.22727272727272727
"The National Youth Organizer of the ruling New Patriotic Party, Henry Nana Boakye, has called out former President John Dramani Mahama... https://is.gd/EAGJZx",1229489457985835008,2020-02-17 19:35:04+00:00,0.0,0.0,national youth organizer ruling new patriotic party henry nana boakye called former president john dramani mahama URL,0.0,0.21218181818181817,0.856,0.22727272727272727
"The flagbearer of the National Democratic Congress, John Dramani Mahama, is set to begin a three-day working visit to the Western North... https://is.gd/BluyER",1229443653216559104,2020-02-17 16:33:03+00:00,0.0,0.0,flagbearer national democratic congress john dramani mahama set begin threeday working visit western north URL,0.0,0.0,1.0,0.0
John Dramani Mahama,1229383551445078017,2020-02-17 12:34:14+00:00,0.0,0.0,john dramani mahama,0.0,0.0,1.0,0.0
Former President John Dramani Mahama and leader of the National Democratic Congress (NDC) is expected to undertake a three-day tour of selected communities in the Western North Region on Monday. #GHnewsagency,1229380246404767751,2020-02-17 12:21:06+00:00,2.0,2.0,former president john dramani mahama leader national democratic congress ndc expected undertake threeday tour selected communities western north region monday ghnewsagency,0.03333333333333333,0.0,1.0,0.13333333333333333
Please watch this video This wicked president trying very hard to kill the legacy of the great president John DRAMANI Mahama!!Its a Shame ,1229319649034227713,2020-02-17 08:20:18+00:00,18.0,5.0,please watch video wicked president trying hard kill legacy great president john dramani shame,0.467,0.49116666666666664,0.296,0.6458333333333333
"At the 52nd Annual Celebration of the birth of Prophet Muhammad in Kumasi on Saturday night with National Chief Imam Sheikh Nuhu Sharabutu, Sheikh Wadudu Harun Cissey and Sheikh Tijani Cissey. H.E John Dramani Mahama ",1229144594870345728,2020-02-16 20:44:42+00:00,117.0,6.0,annual celebration birth prophet muhammad kumasi saturday night national chief imam sheikh nuhu sharabutu sheikh wadudu harun cissey sheikh tijani cissey h.e john dramani mahama,0.0,0.0,1.0,0.0
Earlier I interviewed Former President John Dramani Mahama on government's achievement. ,1229127542772244483,2020-02-16 19:36:56+00:00,4.0,0.0,earlier interviewed former president john dramani mahama governments achievement,0.0,0.0,1.0,0.25
"Let me tell Sammy Gyamfi who posterity and Ghanaians will judge this December's elections,it will be John Dramani Mahama and his NDC. The reason is because of corruption,let me remember Ghanaians of dumsor,sada,gyeeda,bus branding,Ford SUV and now airbus. ",1229123947679092736,2020-02-16 19:22:39+00:00,125.0,8.0,let tell sammy gyamfi posterity ghanaians judge decembers john dramani mahama ndc reason remember ghanaians suv airbus,0.0,0.0,1.0,0.0
"You guys, led by John Dramani Mahama poured mud into the water before filming just to say Nana Addo has failed. In the end you provided the inhabitants with the free chocolate (drink) Nana Addo has promised and now supporting the #4more4Nana-to-provide-free-coco-tea.",1229095204172582913,2020-02-16 17:28:26+00:00,1.0,0.0,guys led john dramani mahama poured mud water filming say nana addo failed end provided inhabitants free chocolate drink nana addo promised supporting,0.106,0.331,0.613,0.45
"At the 52nd Annual Celebration of the birth of Prophet Muhammad in Kumasi on Saturday night with National Chief Imam Sheikh Nuhu Sharabutu, Sheikh Wadudu Harun Cissey and Sheikh Tijani Cissey. H.E John Dramani Mahama #InfrastructureKing #GO4JM",1229031165669072898,2020-02-16 13:13:58+00:00,4.0,2.0,annual celebration birth prophet muhammad kumasi saturday night national chief imam sheikh nuhu sharabutu sheikh wadudu harun cissey sheikh tijani cissey h.e john dramani mahama infrastructureking go4jm,0.0,0.0,1.0,0.0
"John Dramani Mahama, speak on the Airbus if you are man or you you are not the “Government Official 1. We are giving you this whole week. Your failure will mean you took the bribe and therefore, don’t want to talk",1229021407209758721,2020-02-16 12:35:12+00:00,1.0,0.0,john dramani mahama speak airbus man official giving whole week failure mean took bribe therefore want talk,0.3770555555555556,0.17,0.596,0.46249999999999997
#GovernmentOfficial1 John Dramani Mahama #Thief1,1228958356947296256,2020-02-16 08:24:39+00:00,1.0,0.0,governmentofficial1 john dramani mahama thief1,0.0,0.0,1.0,0.0
Dr Bawumia and Government Official 1. But was Government Official 1 (John Dramani Mahama) forced to smile? ,1228953312130674689,2020-02-16 08:04:37+00:00,4.0,0.0,dr bawumia government official government official john dramani mahama forced smile,0.20700000000000002,0.172,0.621,0.15000000000000002
"NDC Flagbearer John Dramani Mahama on Friday joined mourners in Begoro to pay tribute to the late Daasebre Awuah Kotoko, Benkumhene of Akyem Abuakwa. Mr Mahama was accompanied by NDC National Chairman Samuel Ofosu Ampofo, and other national and Eastern Regional Executives of NDC ",1228738672234835973,2020-02-15 17:51:42+00:00,8.0,1.0,ndc flagbearer john dramani mahama friday joined mourners begoro pay tribute late daasebre awuah kotoko benkumhene akyem abuakwa mr mahama accompanied ndc national chairman samuel ofosu ampofo national eastern regional executives ndc,0.423,0.0,0.877,0.6
John Dramani Mahama pls you can't disappoint Ghanaians this time around. The ship is fast sinking to the depth. ,1228679948249989120,2020-02-15 13:58:22+00:00,1.0,0.0,john dramani mahama pls cant disappoint ghanaians time around ship fast sinking depth,0.0,0.444,0.756,0.6
#SpeakOut he [ John Dramani Mahama] is listening... ,1228646707413602305,2020-02-15 11:46:16+00:00,13.0,4.0,speakout john dramani listening,0.0,0.0,1.0,0.0
"Mahama barks at EC boss Ex President John Dramani Mahama Former President of Ghana, John Dramani Mahama Listen to the Article Former President John Dramani Mahama has issued an open threat to the Electoral Commission (EC) Chairperson, Mrs. Jean ",1228614074939912193,2020-02-15 09:36:36+00:00,0.0,0.0,mahama barks ec boss ex president john dramani mahama former president ghana john dramani mahama listen article former president john dramani mahama issued open threat electoral commission ec chairperson mrs jean,0.102,0.0,0.898,0.16666666666666666
H.E John Dramani Mahama at an Orientation Workshop for the NDC’s parliamentary candidates in Accra. ,1228449022513418241,2020-02-14 22:40:45+00:00,5.0,1.0,h.e john dramani mahama orientation workshop parliamentary candidates accra,0.0,0.0,1.0,0.0
"Former President John Dramani Mahama has been described as an “Infrastructure King” by the former Deputy Minister of Education, Samuel Okudzeto Ablakwa who is certain that he [Mahama] will come into power in… https://pemsantv.com/mahama-will-use-just-months-to-complete-community-day-projects-ablakwa/",1228391343879315457,2020-02-14 18:51:33+00:00,0.0,0.0,former president john dramani mahama described former deputy minister education samuel okudzeto ablakwa certain come power URL,0.0,0.18742857142857144,0.884,0.19047619047619047
Blame The EC If ‘War’ Strikes In 2020 Elections – John Dramani Mahama https://ghanaianvoiceonline.com/blame-the-ec-if-war-strikes-in-2020-elections-john-dramani-mahama/,1228385534193610754,2020-02-14 18:28:28+00:00,0.0,0.0,blame ec strikes elections john dramani mahama URL,0.45,0.0,0.55,0.0
Lordina Mahama pens sweet message to @JDMahama on Val’s Day My husband is one of my greatest blessings from God. His love is a gift that I open every day. Happy Valentines Day my love John Dramani Mahama. #ValentinesDay2020 #ValentinesDay @AnatuBogobiri @Dorsty1R,1228366057225752578,2020-02-14 17:11:04+00:00,11.0,2.0,lordina mahama pens sweet message USER_MENTION day husband one greatest blessings god love gift open every day happy valentines day love john dramani mahama valentinesday2020 valentinesday USER_MENTION USER_MENTION,0.0,1.107,0.418,0.725
"Former President John Dramani Mahama has issued an open threat to the Electoral Commission (EC) Chairperson, Mrs. Jean Mensa, and the entire commission as they get ready to compile a new voters’ register ahead of the December 2020 general election. http://bit.ly/2SQ8QlA",1228305840014331904,2020-02-14 13:11:47+00:00,0.0,1.0,former president john dramani mahama issued open threat electoral commission ec chairperson mrs jean mensa entire commission get ready compile new register ahead december general election URL,0.11,0.1453939393939394,0.809,0.42992424242424243
"@owusukw1 Former President John Dramani Mahama has paid glowing tribute to the late Barimah Nana Akwasi Agyemang, describing the Asanteman royal as principled and a nationalist who contributed immensely to the development of Kumasi and Ghana. ",1228270774945013769,2020-02-14 10:52:27+00:00,1.0,0.0,USER_MENTION former president john dramani mahama paid glowing tribute late barimah nana akwasi agyemang describing asanteman royal principled nationalist contributed immensely development kumasi ghana,0.09999999999999999,0.0,1.0,0.5333333333333333
My husband is one of my greatest blessings from God. His love is a gift that I open every day. Happy Valentines Day my love John Dramani Mahama. #ValentinesDay2020 #ValentinesDay,1228241902677291008,2020-02-14 08:57:43+00:00,1446.0,159.0,husband one greatest blessings god love gift open every day happy valentines day love john dramani mahama valentinesday2020 valentinesday,0.0,1.234,0.326,0.74
"“Man of God who was one of the fiercest critics of former President John Dramani Mahama, Very Rev. Prof. Emmanuel Martey, former Moderator of the Presbyterian Church of Ghana has urged all Pastors and Christians to stay away from politics.” ",1228235963232468996,2020-02-14 08:34:07+00:00,79.0,31.0,god one fiercest critics former president john dramani mahama rev prof emmanuel martey former moderator presbyterian church ghana urged pastors christians stay away,0.087,0.083,0.83,0.0
"Former President John Dramani Mahama has paid tribute to the late Barimah Nana Akwasi Agyemang, describing the Asanteman royal as a... ",1228143841946980352,2020-02-14 02:28:04+00:00,0.0,0.0,former president john dramani mahama paid tribute late barimah nana akwasi agyemang describing asanteman royal,0.15,0.0,1.0,0.3
President Akuffo Addo is speaking about peace in the upcoming general election in December whiles Ex president John Dramani mahama is talking about chaos.we Ghanaians are telling Ex president John Dramani mahama to bring back his children from the UK and Dubia to do the chaos,1228093313053536261,2020-02-13 23:07:17+00:00,1.0,0.0,president akuffo addo speaking peace upcoming general election december whiles ex president john dramani mahama talking chaos.we ghanaians telling ex president john dramani mahama bring back children uk dubia chaos,0.105,0.12400000000000001,0.795,0.25
"Elder Marcus B. Nash, president of the Church’s Africa West Area, gave former President of Ghana John Dramani Mahama a tour of the Accra Ghana Temple and the Ghana Missionary Training Center on February 6. ",1228074107125633024,2020-02-13 21:50:58+00:00,191.0,21.0,elder marcus b nash president africa west area gave former president ghana john dramani mahama tour accra ghana temple ghana missionary training center february,0.05,0.0,1.0,0.05
"Ghana’s former Ambassador to China, Horace Nii Ayi Ankrah, has asked former President John Dramani Mahama not to speak on the... https://is.gd/QtoNDn",1228022043012059136,2020-02-13 18:24:05+00:00,0.0,0.0,former ambassador china horace nii ayi ankrah asked former president john dramani mahama speak URL,0.0,0.0,1.0,0.0
#TheWarLord Former President John Dramani Mahama preaches Voilence and War as He greedily bid for the corridors of power. Must watch Video ,1227955375493844993,2020-02-13 13:59:10+00:00,24.0,12.0,thewarlord former president john dramani mahama preaches voilence war greedily bid corridors power must watch video,0.327,0.0,0.673,0.0
"Mahama pays tribute to Okumkom Former President John Dramani Mahama has paid tribute to the late Barimah Nana Akwasi Agyemang, describing the Asanteman royal as principled and a nationalist who contributed immensely to the development of Kumasi and Ghana. ",1227936207574904833,2020-02-13 12:43:00+00:00,27.0,3.0,mahama pays tribute okumkom former president john dramani mahama paid tribute late barimah nana akwasi agyemang describing asanteman royal principled nationalist contributed immensely development kumasi ghana,0.09999999999999999,0.0,1.0,0.5333333333333333
