tweets,id,date,source,likes,retweets,clean_tweet,sentiment_negative,sentiment_positive,sentiment_neutral,subjectivity 
"RT @ChristDeKing: The President Akuffo Addo is wearing Yaw Donkor [A Servant]

From the expression:s3 akoa som som pa a wotumi di akonnwa (…",1.2469263512334008e+18,Sun Apr 05 22:23:03 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0.0,2301.0,USER_MENTION president akuffo addo wearing yaw donkor akoa som som pa wotumi di akonnwa,0.0,0.0,1.0,0.0
"RT @ChristDeKing: The President Akuffo Addo is wearing Yaw Donkor [A Servant]

From the expression:s3 akoa som som pa a wotumi di akonnwa (…",1.2469263460450632e+18,Sun Apr 05 22:23:02 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0.0,2301.0,USER_MENTION president akuffo addo wearing yaw donkor akoa som som pa wotumi di akonnwa,0.0,0.0,1.0,0.0
"RT @enyonvm: Akuffo Addo is leaving his opposition and presidents of 1st world countries in the dust!!

50% Salary increment for health wor…",1.246926336859521e+18,Sun Apr 05 22:23:00 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0.0,69.0,USER_MENTION akuffo addo leaving opposition presidents world countries dust salary increment health,0.0,0.0,1.0,0.0
RT @moen_tis: Nana Akuffo-Addo ankasa if it be am he lead the heist for the bank of Spain like them finish kyeer!!,1.2469263338144727e+18,Sun Apr 05 22:22:59 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0.0,256.0,USER_MENTION nana akuffoaddo ankasa lead heist bank spain like finish kyeer,0.0,0.2,0.8,0.0
RT @moen_tis: Nana Akuffo-Addo ankasa if it be am he lead the heist for the bank of Spain like them finish kyeer!!,1.2469263325184246e+18,Sun Apr 05 22:22:59 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0.0,256.0,USER_MENTION nana akuffoaddo ankasa lead heist bank spain like finish kyeer,0.0,0.2,0.8,0.0
"RT @ChristDeKing: The President Akuffo Addo is wearing Yaw Donkor [A Servant]

From the expression:s3 akoa som som pa a wotumi di akonnwa (…",1.246926318735954e+18,Sun Apr 05 22:22:55 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0.0,2301.0,USER_MENTION president akuffo addo wearing yaw donkor akoa som som pa wotumi di akonnwa,0.0,0.0,1.0,0.0
"RT @ChristDeKing: The President Akuffo Addo is wearing Yaw Donkor [A Servant]

From the expression:s3 akoa som som pa a wotumi di akonnwa (…",1.246926303896445e+18,Sun Apr 05 22:22:52 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0.0,2301.0,USER_MENTION president akuffo addo wearing yaw donkor akoa som som pa wotumi di akonnwa,0.0,0.0,1.0,0.0
"RT @ChristDeKing: The President Akuffo Addo is wearing Yaw Donkor [A Servant]

From the expression:s3 akoa som som pa a wotumi di akonnwa (…",1.2469262951428915e+18,Sun Apr 05 22:22:50 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0.0,2301.0,USER_MENTION president akuffo addo wearing yaw donkor akoa som som pa wotumi di akonnwa,0.0,0.0,1.0,0.0
"RT @O_chairman1: Akuffo Addo en briefing come spoil the date rush

Nbs laugh idey laugh for there😂😂💔💔",1.2469262889898926e+18,Sun Apr 05 22:22:48 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0.0,4.0,USER_MENTION akuffo addo en briefing come spoil date rush nbs laugh idey laugh,0.0,0.696,0.604,0.1
Akuffo Addo should add like 1.0 to everyone’s GPA erh,1.2469262823964836e+18,Sun Apr 05 22:22:47 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",18.0,4.0,akuffo addo add like gpa erh,0.0,0.333,0.667,0.0
"RT @ChristDeKing: The President Akuffo Addo is wearing Yaw Donkor [A Servant]

From the expression:s3 akoa som som pa a wotumi di akonnwa (…",1.246926262846849e+18,Sun Apr 05 22:22:42 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0.0,2301.0,USER_MENTION president akuffo addo wearing yaw donkor akoa som som pa wotumi di akonnwa,0.0,0.0,1.0,0.0
"RT @ChristDeKing: The President Akuffo Addo is wearing Yaw Donkor [A Servant]

From the expression:s3 akoa som som pa a wotumi di akonnwa (…",1.2469262628048077e+18,Sun Apr 05 22:22:42 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0.0,2301.0,USER_MENTION president akuffo addo wearing yaw donkor akoa som som pa wotumi di akonnwa,0.0,0.0,1.0,0.0
RT @moen_tis: Nana Akuffo-Addo ankasa if it be am he lead the heist for the bank of Spain like them finish kyeer!!,1.2469262583211377e+18,Sun Apr 05 22:22:41 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0.0,256.0,USER_MENTION nana akuffoaddo ankasa lead heist bank spain like finish kyeer,0.0,0.2,0.8,0.0
"RT @OkwasiaBiNti: I wont be surprised to hear Mahama saying, 

Akuffo Addo gave you water but didnt give you soap in times like this when h…",1.2469262561401487e+18,Sun Apr 05 22:22:40 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0.0,27.0,USER_MENTION wont surprised hear mahama saying akuffo addo gave water didnt give soap times like,0.097,0.246,0.757,0.9
"RT @enyonvm: Akuffo Addo is leaving his opposition and presidents of 1st world countries in the dust!!

50% Salary increment for health wor…",1.2469262430076928e+18,Sun Apr 05 22:22:37 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0.0,69.0,USER_MENTION akuffo addo leaving opposition presidents world countries dust salary increment health,0.0,0.0,1.0,0.0
Akuffo Addo do all https://t.co/8eZPaCxCjB,1.2469262392957338e+18,Sun Apr 05 22:22:36 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.0,0.0,akuffo addo URL,0.0,0.0,1.0,0.0
"RT @ChristDeKing: The President Akuffo Addo is wearing Yaw Donkor [A Servant]

From the expression:s3 akoa som som pa a wotumi di akonnwa (…",1.2469262365694812e+18,Sun Apr 05 22:22:36 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0.0,2301.0,USER_MENTION president akuffo addo wearing yaw donkor akoa som som pa wotumi di akonnwa,0.0,0.0,1.0,0.0
"RT @Prin__cee: Nana Akuffo Addo should just come out and say ""All e-learning activities are officially canceled"" then we close for the Dece…",1.2469262204592128e+18,Sun Apr 05 22:22:32 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0.0,231.0,USER_MENTION nana akuffo addo come say elearning activities officially canceled close,0.0,0.0,1.0,0.0
"RT @ChristDeKing: The President Akuffo Addo is wearing Yaw Donkor [A Servant]

From the expression:s3 akoa som som pa a wotumi di akonnwa (…",1.246926195784106e+18,Sun Apr 05 22:22:26 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0.0,2301.0,USER_MENTION president akuffo addo wearing yaw donkor akoa som som pa wotumi di akonnwa,0.0,0.0,1.0,0.0
RT @moen_tis: Nana Akuffo-Addo ankasa if it be am he lead the heist for the bank of Spain like them finish kyeer!!,1.24692616614298e+18,Sun Apr 05 22:22:19 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0.0,256.0,USER_MENTION nana akuffoaddo ankasa lead heist bank spain like finish kyeer,0.0,0.2,0.8,0.0
RT @sarponge80: Unless Mahama release Akuffo addo sex tapes before ooo😂😂😂,1.246926153325183e+18,Sun Apr 05 22:22:16 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0.0,1.0,USER_MENTION unless mahama release akuffo addo sex tapes,0.0,0.0,1.0,0.0
"RT @ChristDeKing: The President Akuffo Addo is wearing Yaw Donkor [A Servant]

From the expression:s3 akoa som som pa a wotumi di akonnwa (…",1.246926144500351e+18,Sun Apr 05 22:22:14 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0.0,2301.0,USER_MENTION president akuffo addo wearing yaw donkor akoa som som pa wotumi di akonnwa,0.0,0.0,1.0,0.0
RT @Kev_Mens: Nana Akuffo-Addo said https://t.co/vgUF56RvHl,1.2469261287633592e+18,Sun Apr 05 22:22:10 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0.0,288.0,USER_MENTION nana akuffoaddo said URL,0.0,0.0,1.0,0.0
"RT @ChristDeKing: The President Akuffo Addo is wearing Yaw Donkor [A Servant]

From the expression:s3 akoa som som pa a wotumi di akonnwa (…",1.2469261201566474e+18,Sun Apr 05 22:22:08 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0.0,2301.0,USER_MENTION president akuffo addo wearing yaw donkor akoa som som pa wotumi di akonnwa,0.0,0.0,1.0,0.0
RT @daddys_girlT: The way Nana Akuffo Addo is performing so far dierr unless NDC send 1000 ghc momo to every Ghanaian citizen o because eei…,1.2469261123258532e+18,Sun Apr 05 22:22:06 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0.0,179.0,USER_MENTION way nana akuffo addo performing far dierr unless ndc send ghc momo every ghanaian citizen,0.0,0.1,1.0,1.0
"RT @enyonvm: Akuffo Addo is leaving his opposition and presidents of 1st world countries in the dust!!

50% Salary increment for health wor…",1.246926107057754e+18,Sun Apr 05 22:22:05 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0.0,69.0,USER_MENTION akuffo addo leaving opposition presidents world countries dust salary increment health,0.0,0.0,1.0,0.0
RT @nAa__AdJorKoR: Akuffo Addo tried chopping president twice! Life long dream took 8 good years and it finally came with a lot of favor in…,1.2469261057071882e+18,Sun Apr 05 22:22:05 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0.0,15.0,USER_MENTION akuffo addo tried chopping president twice life long dream took good years finally came lot favor,0.0,0.5686666666666667,0.648,0.6666666666666666
RT @OtiAdjei: Together let us ensure that the scourge of this virus becomes nothing but a temporary blip on the fortunes of this country :…,1.2469260896808182e+18,Sun Apr 05 22:22:01 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0.0,121.0,USER_MENTION together let us ensure scourge virus becomes nothing temporary blip fortunes country,0.0,0.178,0.822,0.0
"RT @Prin__cee: Nana Akuffo Addo should just come out and say ""All e-learning activities are officially canceled"" then we close for the Dece…",1.2469260697493832e+18,Sun Apr 05 22:21:56 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0.0,231.0,USER_MENTION nana akuffo addo come say elearning activities officially canceled close,0.0,0.0,1.0,0.0
RT @OtiAdjei: Together let us ensure that the scourge of this virus becomes nothing but a temporary blip on the fortunes of this country :…,1.246926068340138e+18,Sun Apr 05 22:21:56 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0.0,121.0,USER_MENTION together let us ensure scourge virus becomes nothing temporary blip fortunes country,0.0,0.178,0.822,0.0
RT @moen_tis: Nana Akuffo-Addo ankasa if it be am he lead the heist for the bank of Spain like them finish kyeer!!,1.246926063759962e+18,Sun Apr 05 22:21:55 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0.0,256.0,USER_MENTION nana akuffoaddo ankasa lead heist bank spain like finish kyeer,0.0,0.2,0.8,0.0
"RT @ChristDeKing: The President Akuffo Addo is wearing Yaw Donkor [A Servant]

From the expression:s3 akoa som som pa a wotumi di akonnwa (…",1.24692605196143e+18,Sun Apr 05 22:21:52 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0.0,2301.0,USER_MENTION president akuffo addo wearing yaw donkor akoa som som pa wotumi di akonnwa,0.0,0.0,1.0,0.0
RT @Kev_Mens: Nana Akuffo-Addo said https://t.co/vgUF56RvHl,1.246926040599081e+18,Sun Apr 05 22:21:49 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0.0,288.0,USER_MENTION nana akuffoaddo said URL,0.0,0.0,1.0,0.0
"RT @Prin__cee: Nana Akuffo Addo should just come out and say ""All e-learning activities are officially canceled"" then we close for the Dece…",1.2469260378727916e+18,Sun Apr 05 22:21:48 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0.0,231.0,USER_MENTION nana akuffo addo come say elearning activities officially canceled close,0.0,0.0,1.0,0.0
"RT @ChristDeKing: The President Akuffo Addo is wearing Yaw Donkor [A Servant]

From the expression:s3 akoa som som pa a wotumi di akonnwa (…",1.2469260190193582e+18,Sun Apr 05 22:21:44 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0.0,2301.0,USER_MENTION president akuffo addo wearing yaw donkor akoa som som pa wotumi di akonnwa,0.0,0.0,1.0,0.0
RT @moen_tis: Nana Akuffo-Addo ankasa if it be am he lead the heist for the bank of Spain like them finish kyeer!!,1.2469259851922555e+18,Sun Apr 05 22:21:36 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0.0,256.0,USER_MENTION nana akuffoaddo ankasa lead heist bank spain like finish kyeer,0.0,0.2,0.8,0.0
"RT @ChristDeKing: The President Akuffo Addo is wearing Yaw Donkor [A Servant]

From the expression:s3 akoa som som pa a wotumi di akonnwa (…",1.2469259845547827e+18,Sun Apr 05 22:21:36 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0.0,2301.0,USER_MENTION president akuffo addo wearing yaw donkor akoa som som pa wotumi di akonnwa,0.0,0.0,1.0,0.0
RT @Kev_Mens: Nana Akuffo-Addo said https://t.co/vgUF56RvHl,1.24692598131678e+18,Sun Apr 05 22:21:35 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0.0,288.0,USER_MENTION nana akuffoaddo said URL,0.0,0.0,1.0,0.0
If I be Mahama arh like I invest my  campaign money go loom or take stake Bet 50odds cus how Prez Akuffo Addo dey w… https://t.co/4XxUWSRsxX,1.246925976283603e+18,Sun Apr 05 22:21:34 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",2.0,0.0,mahama arh like invest campaign money go loom take stake bet cus prez akuffo addo dey URL,0.098,0.129,0.773,0.0
"RT @ChristDeKing: The President Akuffo Addo is wearing Yaw Donkor [A Servant]

From the expression:s3 akoa som som pa a wotumi di akonnwa (…",1.2469259578706289e+18,Sun Apr 05 22:21:29 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0.0,2301.0,USER_MENTION president akuffo addo wearing yaw donkor akoa som som pa wotumi di akonnwa,0.0,0.0,1.0,0.0
"RT @ChristDeKing: The President Akuffo Addo is wearing Yaw Donkor [A Servant]

From the expression:s3 akoa som som pa a wotumi di akonnwa (…",1.2469259517594173e+18,Sun Apr 05 22:21:28 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0.0,2301.0,USER_MENTION president akuffo addo wearing yaw donkor akoa som som pa wotumi di akonnwa,0.0,0.0,1.0,0.0
"RT @ChristDeKing: The President Akuffo Addo is wearing Yaw Donkor [A Servant]

From the expression:s3 akoa som som pa a wotumi di akonnwa (…",1.2469259393024164e+18,Sun Apr 05 22:21:25 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0.0,2301.0,USER_MENTION president akuffo addo wearing yaw donkor akoa som som pa wotumi di akonnwa,0.0,0.0,1.0,0.0
"RT @ChristDeKing: The President Akuffo Addo is wearing Yaw Donkor [A Servant]

From the expression:s3 akoa som som pa a wotumi di akonnwa (…",1.2469259249075855e+18,Sun Apr 05 22:21:21 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0.0,2301.0,USER_MENTION president akuffo addo wearing yaw donkor akoa som som pa wotumi di akonnwa,0.0,0.0,1.0,0.0
"RT @AsieduMends: “This Too Shall Pass “ -H.E Nana Addo Danquah Akuffo Addo 

Quote of the week ❤️😁🇬🇭🔥🔥🔥 https://t.co/jeH4mjFNOZ",1.24692591988702e+18,Sun Apr 05 22:21:20 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0.0,158.0,USER_MENTION shall pass h.e nana addo danquah akuffo addo quote week URL,0.0,0.0,1.0,0.0
"RT @ChristDeKing: The President Akuffo Addo is wearing Yaw Donkor [A Servant]

From the expression:s3 akoa som som pa a wotumi di akonnwa (…",1.2469259071404483e+18,Sun Apr 05 22:21:17 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0.0,2301.0,USER_MENTION president akuffo addo wearing yaw donkor akoa som som pa wotumi di akonnwa,0.0,0.0,1.0,0.0
If Kuffuor’s government was succeeded by Akuffo Addo’s Ghana would have been way better by now,1.246925904334463e+18,Sun Apr 05 22:21:17 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0.0,1.0,government succeeded akuffo ghana would way better,0.0,1.033,0.467,0.5
Akuffo Addo tried chopping president twice! Life long dream took 8 good years and it finally came with a lot of fav… https://t.co/a4Xppj9CVW,1.2469259019898511e+18,Sun Apr 05 22:21:16 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",43.0,15.0,akuffo addo tried chopping president twice life long dream took good years finally came lot URL,0.0,0.4756666666666667,0.741,0.6666666666666666
RT @moen_tis: Nana Akuffo-Addo ankasa if it be am he lead the heist for the bank of Spain like them finish kyeer!!,1.246925882037592e+18,Sun Apr 05 22:21:11 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0.0,256.0,USER_MENTION nana akuffoaddo ankasa lead heist bank spain like finish kyeer,0.0,0.2,0.8,0.0
"RT @AsieduMends: “This Too Shall Pass “ -H.E Nana Addo Danquah Akuffo Addo 

Quote of the week ❤️😁🇬🇭🔥🔥🔥 https://t.co/jeH4mjFNOZ",1.246925878329774e+18,Sun Apr 05 22:21:10 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0.0,158.0,USER_MENTION shall pass h.e nana addo danquah akuffo addo quote week URL,0.0,0.0,1.0,0.0
RT @OtiAdjei: Together let us ensure that the scourge of this virus becomes nothing but a temporary blip on the fortunes of this country :…,1.246925869840507e+18,Sun Apr 05 22:21:08 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0.0,121.0,USER_MENTION together let us ensure scourge virus becomes nothing temporary blip fortunes country,0.0,0.178,0.822,0.0
"RT @ChristDeKing: The President Akuffo Addo is wearing Yaw Donkor [A Servant]

From the expression:s3 akoa som som pa a wotumi di akonnwa (…",1.2469258586627277e+18,Sun Apr 05 22:21:06 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0.0,2301.0,USER_MENTION president akuffo addo wearing yaw donkor akoa som som pa wotumi di akonnwa,0.0,0.0,1.0,0.0
"RT @ChristDeKing: The President Akuffo Addo is wearing Yaw Donkor [A Servant]

From the expression:s3 akoa som som pa a wotumi di akonnwa (…",1.246925854942335e+18,Sun Apr 05 22:21:05 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0.0,2301.0,USER_MENTION president akuffo addo wearing yaw donkor akoa som som pa wotumi di akonnwa,0.0,0.0,1.0,0.0
RT @gyaigyimii: Akuffo Addo see say we all dey IG now he dey come talk. He go be dem parents dey see say u dey use phone norr dem go give u…,1.2469258507523072e+18,Sun Apr 05 22:21:04 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0.0,37.0,USER_MENTION akuffo addo see say dey ig dey come talk go dem parents dey see say u dey use phone norr dem go give,0.0,0.0,1.0,0.0
"RT @ChristDeKing: The President Akuffo Addo is wearing Yaw Donkor [A Servant]

From the expression:s3 akoa som som pa a wotumi di akonnwa (…",1.24692584601267e+18,Sun Apr 05 22:21:03 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0.0,2301.0,USER_MENTION president akuffo addo wearing yaw donkor akoa som som pa wotumi di akonnwa,0.0,0.0,1.0,0.0
"RT @ChristDeKing: The President Akuffo Addo is wearing Yaw Donkor [A Servant]

From the expression:s3 akoa som som pa a wotumi di akonnwa (…",1.246925836525228e+18,Sun Apr 05 22:21:00 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0.0,2301.0,USER_MENTION president akuffo addo wearing yaw donkor akoa som som pa wotumi di akonnwa,0.0,0.0,1.0,0.0
"RT @ChristDeKing: The President Akuffo Addo is wearing Yaw Donkor [A Servant]

From the expression:s3 akoa som som pa a wotumi di akonnwa (…",1.2469258267608105e+18,Sun Apr 05 22:20:58 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0.0,2301.0,USER_MENTION president akuffo addo wearing yaw donkor akoa som som pa wotumi di akonnwa,0.0,0.0,1.0,0.0
"RT @Papjay007: My Floor Mate start dey play “Nana Akuffo Addo Oy3 winner ooo”

😂😂😂🙌🏾🙌🏾🙌🏾",1.2469258265175818e+18,Sun Apr 05 22:20:58 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0.0,16.0,USER_MENTION floor mate start dey play akuffo addo oy3 winner,0.0,0.437,0.563,0.0
RT @Kev_Mens: Nana Akuffo-Addo said https://t.co/vgUF56RvHl,1.246925822654591e+18,Sun Apr 05 22:20:57 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0.0,288.0,USER_MENTION nana akuffoaddo said URL,0.0,0.0,1.0,0.0
RT @moen_tis: Nana Akuffo-Addo ankasa if it be am he lead the heist for the bank of Spain like them finish kyeer!!,1.2469258204945162e+18,Sun Apr 05 22:20:57 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0.0,256.0,USER_MENTION nana akuffoaddo ankasa lead heist bank spain like finish kyeer,0.0,0.2,0.8,0.0
"RT @thatEsselguy: Akuffo Addo dey make Ghana look like Europe .ey energy 🚀 🔥🔥
Mahama should vice kyirabosom now 😂😂😂😂😂😂😂",1.2469258148783514e+18,Sun Apr 05 22:20:55 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0.0,37.0,USER_MENTION akuffo addo dey make ghana look like europe ey energy mahama vice kyirabosom,0.0,0.277,0.723,0.0
"RT @ChristDeKing: The President Akuffo Addo is wearing Yaw Donkor [A Servant]

From the expression:s3 akoa som som pa a wotumi di akonnwa (…",1.2469258123869266e+18,Sun Apr 05 22:20:55 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0.0,2301.0,USER_MENTION president akuffo addo wearing yaw donkor akoa som som pa wotumi di akonnwa,0.0,0.0,1.0,0.0
"RT @ChristDeKing: The President Akuffo Addo is wearing Yaw Donkor [A Servant]

From the expression:s3 akoa som som pa a wotumi di akonnwa (…",1.2469258057683886e+18,Sun Apr 05 22:20:53 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0.0,2301.0,USER_MENTION president akuffo addo wearing yaw donkor akoa som som pa wotumi di akonnwa,0.0,0.0,1.0,0.0
"RT @ChristDeKing: The President Akuffo Addo is wearing Yaw Donkor [A Servant]

From the expression:s3 akoa som som pa a wotumi di akonnwa (…",1.246925789142139e+18,Sun Apr 05 22:20:49 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0.0,2301.0,USER_MENTION president akuffo addo wearing yaw donkor akoa som som pa wotumi di akonnwa,0.0,0.0,1.0,0.0
RT @moen_tis: Nana Akuffo-Addo ankasa if it be am he lead the heist for the bank of Spain like them finish kyeer!!,1.2469257810261606e+18,Sun Apr 05 22:20:47 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0.0,256.0,USER_MENTION nana akuffoaddo ankasa lead heist bank spain like finish kyeer,0.0,0.2,0.8,0.0
RT @Kev_Mens: Nana Akuffo-Addo said https://t.co/vgUF56RvHl,1.2469257798308209e+18,Sun Apr 05 22:20:47 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0.0,288.0,USER_MENTION nana akuffoaddo said URL,0.0,0.0,1.0,0.0
"RT @ChristDeKing: The President Akuffo Addo is wearing Yaw Donkor [A Servant]

From the expression:s3 akoa som som pa a wotumi di akonnwa (…",1.2469257706914324e+18,Sun Apr 05 22:20:45 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0.0,2301.0,USER_MENTION president akuffo addo wearing yaw donkor akoa som som pa wotumi di akonnwa,0.0,0.0,1.0,0.0
"RT @enyonvm: Akuffo Addo is leaving his opposition and presidents of 1st world countries in the dust!!

50% Salary increment for health wor…",1.2469257517540762e+18,Sun Apr 05 22:20:40 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0.0,69.0,USER_MENTION akuffo addo leaving opposition presidents world countries dust salary increment health,0.0,0.0,1.0,0.0
"RT @enyonvm: Akuffo Addo is leaving his opposition and presidents of 1st world countries in the dust!!

50% Salary increment for health wor…",1.2469257425853276e+18,Sun Apr 05 22:20:38 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0.0,69.0,USER_MENTION akuffo addo leaving opposition presidents world countries dust salary increment health,0.0,0.0,1.0,0.0
"RT @AsieduMends: “This Too Shall Pass “ -H.E Nana Addo Danquah Akuffo Addo 

Quote of the week ❤️😁🇬🇭🔥🔥🔥 https://t.co/jeH4mjFNOZ",1.2469257412305224e+18,Sun Apr 05 22:20:38 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0.0,158.0,USER_MENTION shall pass h.e nana addo danquah akuffo addo quote week URL,0.0,0.0,1.0,0.0
"RT @ChristDeKing: The President Akuffo Addo is wearing Yaw Donkor [A Servant]

From the expression:s3 akoa som som pa a wotumi di akonnwa (…",1.246925730967171e+18,Sun Apr 05 22:20:35 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0.0,2301.0,USER_MENTION president akuffo addo wearing yaw donkor akoa som som pa wotumi di akonnwa,0.0,0.0,1.0,0.0
